date,product_type,region_id,Quantity
2020-02-24,2,12,80
2020-02-24,2,22,140
2020-02-24,3,01,46
2020-02-24,3,08,38
2020-02-24,4,01,223
2020-02-24,4,08,18
2020-02-24,6,01,52
2020-02-24,7,01,459
2020-02-24,7,08,9
2020-02-24,8,01,1497
2020-02-24,8,08,100
2020-02-24,9,01,4
2020-02-25,1,01,97
2020-02-25,1,05,200
2020-02-25,2,01,7231
2020-02-25,2,05,459
2020-02-25,2,08,65
2020-02-25,2,13,90
2020-02-25,3,01,30
2020-02-25,4,01,104
2020-02-25,7,01,109
2020-02-25,8,01,1597
2020-02-25,8,05,46
2020-02-27,1,01,78
2020-02-27,2,01,3483
2020-02-27,2,02,70
2020-02-27,2,03,217
2020-02-27,3,01,35
2020-02-27,4,01,181
2020-02-27,5,01,2
2020-02-27,7,01,93
2020-02-27,8,01,709
2020-02-27,9,01,1
2020-02-28,1,01,431
2020-02-28,2,01,5341
2020-02-28,2,02,573
2020-02-28,2,08,262
2020-02-28,2,11,93
2020-02-28,2,13,13
2020-02-28,2,19,226
2020-02-28,3,01,45
2020-02-28,4,01,86
2020-02-28,4,02,28
2020-02-28,4,19,24
2020-02-28,7,01,224
2020-02-28,8,01,883
2020-02-28,8,02,48
2020-02-28,8,08,6
2020-02-28,8,11,10
2020-02-28,8,19,96
2020-03-02,1,01,155
2020-03-02,2,01,10436
2020-03-02,2,05,362
2020-03-02,2,07,200
2020-03-02,2,09,110
2020-03-02,2,13,18
2020-03-02,3,01,16
2020-03-02,3,07,10
2020-03-02,4,01,58
2020-03-02,4,07,6
2020-03-02,4,09,2
2020-03-02,7,01,328
2020-03-02,7,09,34
2020-03-02,8,01,3509
2020-03-02,8,05,84
2020-03-02,8,07,54
2020-03-02,8,09,21
2020-03-02,9,05,12
2020-03-03,1,01,561
2020-03-03,2,01,5095
2020-03-03,2,02,306
2020-03-03,2,03,10200
2020-03-03,2,05,515
2020-03-03,2,13,115
2020-03-03,2,23,36
2020-03-03,3,01,37
2020-03-03,4,01,242
2020-03-03,4,02,6
2020-03-03,7,01,98
2020-03-03,7,02,2
2020-03-03,8,01,1806
2020-03-03,8,02,24
2020-03-03,8,03,72
2020-03-03,8,05,18
2020-03-03,8,13,8
2020-03-03,8,23,16
2020-03-03,9,01,3
2020-03-04,1,01,42
2020-03-04,2,01,3773
2020-03-04,3,01,20
2020-03-04,4,01,81
2020-03-04,5,01,116
2020-03-04,7,01,51
2020-03-04,8,01,1584
2020-03-05,1,01,322
2020-03-05,1,07,30
2020-03-05,2,01,7496
2020-03-05,2,02,962
2020-03-05,2,07,391
2020-03-05,3,01,49
2020-03-05,4,01,205
2020-03-05,4,02,48
2020-03-05,4,07,2
2020-03-05,7,01,173
2020-03-05,7,07,24
2020-03-05,8,01,1303
2020-03-05,8,02,26
2020-03-05,8,07,85
2020-03-05,9,01,18
2020-03-06,1,01,162
2020-03-06,2,01,5296
2020-03-06,2,04,252
2020-03-06,2,05,16
2020-03-06,2,09,80
2020-03-06,2,10,4
2020-03-06,2,20,328
2020-03-06,3,01,30
2020-03-06,3,04,24
2020-03-06,4,01,151
2020-03-06,7,01,73
2020-03-06,8,01,717
2020-03-06,8,04,52
2020-03-06,8,05,6
2020-03-06,8,09,26
2020-03-06,8,20,28
2020-03-07,1,01,131
2020-03-07,2,01,2457
2020-03-07,3,01,40
2020-03-07,4,01,201
2020-03-07,5,01,12
2020-03-07,7,01,27
2020-03-07,8,01,177
2020-03-07,9,01,72
2020-03-08,1,01,413
2020-03-08,1,10,25
2020-03-08,2,01,12071
2020-03-08,2,02,640
2020-03-08,2,05,165
2020-03-08,2,10,100
2020-03-08,3,01,124
2020-03-08,4,01,390
2020-03-08,4,02,50
2020-03-08,5,01,36
2020-03-08,7,01,255
2020-03-08,8,01,1827
2020-03-08,8,05,22
2020-03-08,8,10,12
2020-03-08,9,01,8
2020-03-10,1,01,227
2020-03-10,2,01,21876
2020-03-10,2,02,144
2020-03-10,3,01,175
2020-03-10,4,01,176
2020-03-10,5,01,109
2020-03-10,7,01,38
2020-03-10,8,01,1818
2020-03-10,8,02,12
2020-03-10,9,01,1
2020-03-11,1,01,509
2020-03-11,1,02,3
2020-03-11,2,01,24628
2020-03-11,2,02,996
2020-03-11,2,03,408
2020-03-11,2,05,411
2020-03-11,2,06,125
2020-03-11,2,09,102
2020-03-11,2,11,80
2020-03-11,3,01,277
2020-03-11,4,01,142
2020-03-11,4,02,3
2020-03-11,5,01,180
2020-03-11,6,01,6
2020-03-11,7,01,593
2020-03-11,7,02,2
2020-03-11,8,01,4309
2020-03-11,8,02,28
2020-03-11,8,09,32
2020-03-11,9,01,49
2020-03-13,1,01,302
2020-03-13,2,01,1721
2020-03-13,2,02,147
2020-03-13,3,01,18
2020-03-13,4,01,20
2020-03-13,6,01,4
2020-03-13,7,01,41
2020-03-13,8,01,433
2020-03-13,8,02,36
2020-03-14,1,01,156
2020-03-14,1,02,12
2020-03-14,1,04,2
2020-03-14,1,07,60
2020-03-14,1,21,12
2020-03-14,2,01,7792
2020-03-14,2,02,160
2020-03-14,2,04,140
2020-03-14,2,07,772
2020-03-14,2,13,63
2020-03-14,2,20,28
2020-03-14,2,21,4856
2020-03-14,3,01,33
2020-03-14,3,07,3
2020-03-14,4,01,205
2020-03-14,4,02,12
2020-03-14,4,04,8
2020-03-14,4,07,18
2020-03-14,5,01,12
2020-03-14,6,01,1
2020-03-14,7,01,286
2020-03-14,7,20,30
2020-03-14,8,01,1661
2020-03-14,8,04,1
2020-03-14,8,07,81
2020-03-14,8,13,24
2020-03-14,8,20,30
2020-03-14,8,21,288
2020-03-15,1,01,133
2020-03-15,1,07,12
2020-03-15,2,01,4532
2020-03-15,2,02,314
2020-03-15,2,07,894
2020-03-15,2,10,126
2020-03-15,3,01,112
2020-03-15,3,07,5
2020-03-15,3,10,36
2020-03-15,4,01,39
2020-03-15,4,07,20
2020-03-15,5,01,5
2020-03-15,7,01,295
2020-03-15,7,07,54
2020-03-15,8,01,1168
2020-03-15,8,07,189
2020-03-16,1,01,888
2020-03-16,1,05,3
2020-03-16,2,01,8731
2020-03-16,2,02,159
2020-03-16,2,05,45
2020-03-16,2,09,313
2020-03-16,3,01,159
2020-03-16,4,01,170
2020-03-16,4,09,2
2020-03-16,7,01,46
2020-03-16,7,09,36
2020-03-16,8,01,2271
2020-03-16,8,09,46
2020-03-16,9,01,8
2020-03-17,1,01,1829
2020-03-17,1,07,162
2020-03-17,2,01,9921
2020-03-17,2,05,726
2020-03-17,2,06,39
2020-03-17,2,07,242
2020-03-17,2,12,428
2020-03-17,2,19,879
2020-03-17,3,01,43
2020-03-17,3,06,12
2020-03-17,3,12,12
2020-03-17,4,01,251
2020-03-17,7,01,56
2020-03-17,8,01,4388
2020-03-17,8,05,28
2020-03-17,8,06,12
2020-03-17,8,07,12
2020-03-18,1,01,1647
2020-03-18,1,05,25
2020-03-18,1,07,6
2020-03-18,2,01,8193
2020-03-18,2,05,1157
2020-03-18,2,07,184
2020-03-18,3,01,46
2020-03-18,3,05,6
2020-03-18,3,07,12
2020-03-18,4,01,210
2020-03-18,4,05,24
2020-03-18,4,07,6
2020-03-18,5,01,10
2020-03-18,7,01,152
2020-03-18,7,07,48
2020-03-18,8,01,1479
2020-03-18,8,05,24
2020-03-18,8,07,9
2020-03-20,1,01,142
2020-03-20,1,05,12
2020-03-20,2,01,10453
2020-03-20,2,02,404
2020-03-20,2,05,96
2020-03-20,2,07,54
2020-03-20,2,13,146
2020-03-20,2,22,60
2020-03-20,3,01,114
2020-03-20,3,13,12
2020-03-20,4,01,450
2020-03-20,4,13,28
2020-03-20,6,01,6
2020-03-20,7,01,266
2020-03-20,8,01,1311
2020-03-20,8,02,18
2020-03-20,8,05,3
2020-03-20,8,07,18
2020-03-20,8,13,28
2020-03-21,1,01,163
2020-03-21,2,01,7326
2020-03-21,2,02,86
2020-03-21,2,13,124
2020-03-21,3,01,14
2020-03-21,4,01,178
2020-03-21,5,01,12
2020-03-21,7,01,308
2020-03-21,8,01,1217
2020-03-21,8,02,4
2020-03-21,8,13,13
2020-03-21,9,01,9
2020-03-22,1,01,103
2020-03-22,1,05,58
2020-03-22,2,01,7793
2020-03-22,2,02,190
2020-03-22,2,04,93
2020-03-22,2,05,892
2020-03-22,2,06,39
2020-03-22,2,09,327
2020-03-22,3,01,902
2020-03-22,3,04,36
2020-03-22,3,06,12
2020-03-22,4,01,497
2020-03-22,4,05,6
2020-03-22,4,09,8
2020-03-22,7,01,622
2020-03-22,8,01,1840
2020-03-22,8,02,8
2020-03-22,8,04,40
2020-03-22,8,05,10
2020-03-22,8,06,12
2020-03-23,1,01,1397
2020-03-23,2,01,7055
2020-03-23,2,02,1120
2020-03-23,2,11,104
2020-03-23,2,13,657
2020-03-23,2,23,920
2020-03-23,3,01,86
2020-03-23,4,01,242
2020-03-23,4,02,8
2020-03-23,6,01,1
2020-03-23,7,01,309
2020-03-23,8,01,1880
2020-03-23,8,02,93
2020-03-23,8,11,20
2020-03-23,8,13,24
2020-03-23,9,01,28
2020-03-24,1,01,132
2020-03-24,1,09,25
2020-03-24,2,01,13759
2020-03-24,2,03,69
2020-03-24,2,07,65
2020-03-24,2,09,385
2020-03-24,2,13,297
2020-03-24,2,21,82
2020-03-24,3,01,134
2020-03-24,4,01,72
2020-03-24,4,03,8
2020-03-24,7,01,106
2020-03-24,7,07,16
2020-03-24,8,01,2869
2020-03-24,8,07,32
2020-03-24,8,09,94
2020-03-24,8,13,54
2020-03-24,8,21,24
2020-03-25,1,01,80
2020-03-25,1,02,3
2020-03-25,2,01,7625
2020-03-25,2,02,190
2020-03-25,2,04,715
2020-03-25,2,05,1030
2020-03-25,2,07,454
2020-03-25,2,08,206
2020-03-25,2,09,216
2020-03-25,3,01,79
2020-03-25,3,05,36
2020-03-25,3,07,12
2020-03-25,3,09,4
2020-03-25,4,01,73
2020-03-25,4,04,2
2020-03-25,4,05,18
2020-03-25,4,07,3
2020-03-25,5,01,14
2020-03-25,5,02,12
2020-03-25,7,01,38
2020-03-25,7,09,9
2020-03-25,8,01,2088
2020-03-25,8,02,56
2020-03-25,8,04,108
2020-03-25,8,05,28
2020-03-25,8,07,64
2020-03-25,8,08,20
2020-03-25,8,09,114
2020-03-25,9,01,2
2020-03-27,1,01,109
2020-03-27,2,01,3001
2020-03-27,2,02,59
2020-03-27,3,01,73
2020-03-27,4,01,72
2020-03-27,7,01,151
2020-03-27,8,01,1061
2020-03-28,1,01,131
2020-03-28,1,05,24
2020-03-28,1,07,96
2020-03-28,2,01,6125
2020-03-28,2,02,796
2020-03-28,2,05,703
2020-03-28,2,07,361
2020-03-28,2,09,550
2020-03-28,2,11,206
2020-03-28,2,12,150
2020-03-28,3,01,116
2020-03-28,3,05,6
2020-03-28,3,07,36
2020-03-28,4,01,161
2020-03-28,4,07,4
2020-03-28,7,01,50
2020-03-28,7,07,36
2020-03-28,7,11,9
2020-03-28,8,01,1649
2020-03-28,8,02,46
2020-03-28,8,05,112
2020-03-28,8,07,211
2020-03-28,8,12,12
2020-03-28,9,01,5
2020-03-29,1,01,974
2020-03-29,2,01,8754
2020-03-29,2,04,11102
2020-03-29,3,01,170
2020-03-29,4,01,247
2020-03-29,7,01,120
2020-03-29,8,01,1732
2020-03-29,8,04,1084
2020-03-30,1,01,1828
2020-03-30,2,01,11036
2020-03-30,2,04,1208
2020-03-30,2,05,172
2020-03-30,2,08,384
2020-03-30,2,22,240
2020-03-30,3,01,255
2020-03-30,3,22,96
2020-03-30,4,01,632
2020-03-30,4,08,2
2020-03-30,6,01,12
2020-03-30,7,01,112
2020-03-30,8,01,4094
2020-03-30,8,08,55
2020-03-30,9,01,5
2020-03-31,1,01,370
2020-03-31,1,02,40
2020-03-31,2,01,8874
2020-03-31,2,02,2843
2020-03-31,2,05,52
2020-03-31,2,07,38
2020-03-31,2,11,132
2020-03-31,3,01,199
2020-03-31,4,01,150
2020-03-31,4,02,10
2020-03-31,4,11,16
2020-03-31,5,01,6
2020-03-31,7,01,229
2020-03-31,7,05,4
2020-03-31,8,01,1488
2020-03-31,8,02,456
2020-03-31,8,05,36
2020-03-31,8,07,6
2020-03-31,8,11,24
2020-03-31,9,01,5
2020-04-01,1,01,205
2020-04-01,2,01,4488
2020-04-01,2,21,216
2020-04-01,3,01,248
2020-04-01,4,01,217
2020-04-01,5,01,4
2020-04-01,7,01,237
2020-04-01,8,01,1260
2020-04-01,8,21,72
2020-04-02,1,01,1346
2020-04-02,1,02,12
2020-04-02,1,15,1
2020-04-02,2,01,6391
2020-04-02,2,02,551
2020-04-02,2,07,52
2020-04-02,2,08,183
2020-04-02,2,10,98
2020-04-02,2,15,35
2020-04-02,3,01,65
2020-04-02,4,01,997
2020-04-02,7,01,51
2020-04-02,7,02,6
2020-04-02,8,01,1376
2020-04-02,8,02,42
2020-04-02,8,07,22
2020-04-02,8,08,24
2020-04-02,8,15,1
2020-04-03,1,01,504
2020-04-03,1,07,3
2020-04-03,2,01,8272
2020-04-03,2,02,93
2020-04-03,2,07,651
2020-04-03,2,09,395
2020-04-03,2,12,67
2020-04-03,2,15,3
2020-04-03,3,01,253
2020-04-03,4,01,59
2020-04-03,4,07,4
2020-04-03,4,12,2
2020-04-03,7,01,72
2020-04-03,7,07,4
2020-04-03,8,01,2305
2020-04-03,8,02,30
2020-04-03,8,07,194
2020-04-03,8,12,12
2020-04-03,9,01,10
2020-04-04,1,01,419
2020-04-04,1,02,3
2020-04-04,1,07,3
2020-04-04,2,01,8244
2020-04-04,2,02,282
2020-04-04,2,05,387
2020-04-04,2,07,998
2020-04-04,3,01,66
2020-04-04,4,01,502
2020-04-04,4,07,6
2020-04-04,7,01,376
2020-04-04,7,07,12
2020-04-04,8,01,1331
2020-04-04,8,02,8
2020-04-04,8,07,219
2020-04-04,9,01,1
2020-04-05,1,01,256
2020-04-05,2,01,11006
2020-04-05,2,05,456
2020-04-05,2,09,651
2020-04-05,3,01,270
2020-04-05,3,05,24
2020-04-05,3,20,504
2020-04-05,4,01,773
2020-04-05,5,01,36
2020-04-05,7,01,409
2020-04-05,8,01,2730
2020-04-05,8,05,20
2020-04-05,8,09,88
2020-04-05,9,01,144
2020-04-07,1,01,510
2020-04-07,1,05,80
2020-04-07,2,01,5772
2020-04-07,2,02,256
2020-04-07,2,05,718
2020-04-07,2,09,642
2020-04-07,3,01,144
2020-04-07,4,01,2113
2020-04-07,4,05,4
2020-04-07,7,01,86
2020-04-07,8,01,807
2020-04-07,8,05,61
2020-04-07,8,09,864
2020-04-07,9,01,6
2020-04-08,1,01,1495
2020-04-08,1,21,720
2020-04-08,1,22,6
2020-04-08,2,01,26919
2020-04-08,2,02,279
2020-04-08,2,05,584
2020-04-08,2,07,2270
2020-04-08,2,09,154
2020-04-08,2,12,1
2020-04-08,2,13,184
2020-04-08,2,22,115
2020-04-08,3,01,66
2020-04-08,4,01,577
2020-04-08,5,01,12
2020-04-08,5,21,240
2020-04-08,7,01,302
2020-04-08,7,09,10
2020-04-08,8,01,6099
2020-04-08,8,09,14
2020-04-08,8,13,3
2020-04-08,8,22,22
2020-04-08,9,01,4
2020-04-09,1,01,130
2020-04-09,1,02,34
2020-04-09,1,05,167
2020-04-09,2,01,6246
2020-04-09,2,02,423
2020-04-09,2,05,1361
2020-04-09,2,07,192
2020-04-09,3,01,15
2020-04-09,3,05,6
2020-04-09,4,01,198
2020-04-09,4,02,4
2020-04-09,4,05,56
2020-04-09,5,01,1
2020-04-09,7,01,125
2020-04-09,7,02,27
2020-04-09,8,01,790
2020-04-09,8,02,18
2020-04-09,8,05,12
2020-04-09,8,07,1080
2020-04-09,9,01,11
2020-04-10,1,01,862
2020-04-10,1,11,26
2020-04-10,1,20,33
2020-04-10,2,01,19385
2020-04-10,2,02,104
2020-04-10,2,11,64
2020-04-10,2,13,116
2020-04-10,3,01,216
2020-04-10,4,01,138
2020-04-10,4,11,1
2020-04-10,5,01,29
2020-04-10,7,01,88
2020-04-10,8,01,1958
2020-04-10,8,02,10
2020-04-10,8,11,7
2020-04-10,8,22,72
2020-04-10,9,01,2
2020-04-10,9,11,1
2020-04-11,1,01,1492
2020-04-11,1,02,26
2020-04-11,1,10,10
2020-04-11,2,01,26526
2020-04-11,2,02,257
2020-04-11,2,03,348
2020-04-11,2,09,280
2020-04-11,2,10,184
2020-04-11,2,13,747
2020-04-11,2,22,134
2020-04-11,3,01,221
2020-04-11,3,09,20
2020-04-11,3,10,48
2020-04-11,4,01,171
2020-04-11,4,02,13
2020-04-11,4,09,4
2020-04-11,5,01,66
2020-04-11,6,01,7
2020-04-11,7,01,166
2020-04-11,7,02,8
2020-04-11,7,09,2
2020-04-11,8,01,2516
2020-04-11,8,02,33
2020-04-11,8,09,21
2020-04-11,8,10,60
2020-04-11,8,13,12
2020-04-11,8,22,184
2020-04-11,9,01,40
2020-04-12,1,01,274
2020-04-12,1,02,25
2020-04-12,2,01,8330
2020-04-12,2,02,481
2020-04-12,2,05,477
2020-04-12,2,07,404
2020-04-12,3,01,206
2020-04-12,4,01,71
2020-04-12,4,02,10
2020-04-12,5,01,36
2020-04-12,6,01,4
2020-04-12,7,01,95
2020-04-12,7,07,42
2020-04-12,8,01,835
2020-04-12,8,02,14
2020-04-12,8,05,20
2020-04-12,8,07,88
2020-04-12,9,01,4
2020-04-12,9,02,6
2020-04-13,1,01,1375
2020-04-13,2,01,12181
2020-04-13,2,11,541
2020-04-13,2,18,96
2020-04-13,3,01,312
2020-04-13,3,11,24
2020-04-13,4,01,268
2020-04-13,4,11,4
2020-04-13,5,01,1
2020-04-13,7,01,388
2020-04-13,8,01,3538
2020-04-13,8,11,12
2020-04-13,9,01,21
2020-04-14,1,01,232
2020-04-14,1,05,6
2020-04-14,2,01,12942
2020-04-14,2,02,277
2020-04-14,2,05,1053
2020-04-14,2,08,168
2020-04-14,3,01,13
2020-04-14,3,05,48
2020-04-14,4,01,328
2020-04-14,4,05,34
2020-04-14,4,08,14
2020-04-14,5,01,12
2020-04-14,6,01,6
2020-04-14,7,01,167
2020-04-14,8,01,3117
2020-04-14,8,02,7
2020-04-14,8,05,56
2020-04-14,8,08,12
2020-04-14,9,01,18
2020-04-15,1,01,256
2020-04-15,1,13,9
2020-04-15,1,21,2
2020-04-15,2,01,7657
2020-04-15,2,08,100
2020-04-15,2,13,387
2020-04-15,2,21,164
2020-04-15,2,22,148
2020-04-15,3,01,166
2020-04-15,4,01,242
2020-04-15,4,21,4
2020-04-15,7,01,333
2020-04-15,8,01,1551
2020-04-15,8,13,36
2020-04-15,8,21,28
2020-04-15,8,22,8
2020-04-17,1,01,291
2020-04-17,2,01,5487
2020-04-17,2,02,337
2020-04-17,2,07,146
2020-04-17,3,01,52
2020-04-17,4,01,53
2020-04-17,4,02,2
2020-04-17,4,07,4
2020-04-17,6,01,1
2020-04-17,7,01,84
2020-04-17,8,01,1662
2020-04-17,8,02,61
2020-04-18,1,01,344
2020-04-18,2,01,12834
2020-04-18,2,13,189
2020-04-18,2,15,5856
2020-04-18,3,01,86
2020-04-18,3,13,3
2020-04-18,4,01,2296
2020-04-18,4,13,10
2020-04-18,5,01,1
2020-04-18,7,01,213
2020-04-18,8,01,3800
2020-04-18,8,15,576
2020-04-18,9,01,4
2020-04-19,1,01,426
2020-04-19,2,01,7234
2020-04-19,2,02,118
2020-04-19,2,05,1060
2020-04-19,2,07,208
2020-04-19,2,12,112
2020-04-19,3,01,212
2020-04-19,3,02,9
2020-04-19,3,05,6
2020-04-19,4,01,499
2020-04-19,4,02,7
2020-04-19,4,05,106
2020-04-19,4,07,4
2020-04-19,4,12,96
2020-04-19,5,01,96
2020-04-19,7,01,652
2020-04-19,8,01,1708
2020-04-19,8,02,3
2020-04-19,8,05,312
2020-04-19,8,07,21
2020-04-19,9,01,12
2020-04-20,1,01,129
2020-04-20,2,01,13437
2020-04-20,2,02,188
2020-04-20,2,05,188
2020-04-20,2,08,100
2020-04-20,3,01,154
2020-04-20,4,01,296
2020-04-20,5,01,13
2020-04-20,6,01,4
2020-04-20,7,01,275
2020-04-20,8,01,2992
2020-04-20,8,02,8
2020-04-20,8,05,42
2020-04-20,9,01,24
2020-04-21,1,01,282
2020-04-21,2,01,9913
2020-04-21,2,02,288
2020-04-21,2,05,195
2020-04-21,2,08,460
2020-04-21,2,09,514
2020-04-21,3,01,350
2020-04-21,4,01,840
2020-04-21,4,08,10
2020-04-21,5,01,96
2020-04-21,7,01,673
2020-04-21,8,01,3238
2020-04-21,8,02,10
2020-04-21,8,05,18
2020-04-21,8,08,15
2020-04-21,8,09,16
2020-04-21,8,22,152
2020-04-26,1,01,846
2020-04-26,2,01,9353
2020-04-26,2,02,66
2020-04-26,2,21,32
2020-04-26,2,23,260
2020-04-26,3,01,57
2020-04-26,4,01,151
2020-04-26,4,02,2
2020-04-26,4,23,40
2020-04-26,7,01,444
2020-04-26,8,01,3163
2020-04-26,8,02,16
2020-04-26,8,23,8
2020-04-26,9,01,33
2020-04-27,1,01,2150
2020-04-27,2,01,10525
2020-04-27,2,05,426
2020-04-27,2,07,150
2020-04-27,2,21,100
2020-04-27,3,01,74
2020-04-27,4,01,206
2020-04-27,5,01,128
2020-04-27,6,01,45
2020-04-27,7,01,496
2020-04-27,7,07,12
2020-04-27,8,01,3226
2020-04-27,8,05,34
2020-04-27,8,21,8
2020-04-27,9,01,49
2020-04-28,1,01,631
2020-04-28,1,05,18
2020-04-28,2,01,7969
2020-04-28,2,02,146
2020-04-28,2,04,426
2020-04-28,2,05,46
2020-04-28,2,09,171
2020-04-28,2,13,248
2020-04-28,3,01,26
2020-04-28,3,09,19
2020-04-28,3,13,4
2020-04-28,4,01,56
2020-04-28,4,05,12
2020-04-28,4,09,18
2020-04-28,4,13,12
2020-04-28,7,01,330
2020-04-28,8,01,2903
2020-04-28,8,05,8
2020-04-28,8,09,56
2020-04-28,8,13,8
2020-05-01,1,01,1273
2020-05-01,1,02,27
2020-05-01,2,01,10494
2020-05-01,2,02,697
2020-05-01,3,01,65
2020-05-01,4,01,188
2020-05-01,5,01,12
2020-05-01,7,01,609
2020-05-01,8,01,4982
2020-05-01,8,02,4
2020-05-01,9,01,12
2020-05-04,1,01,483
2020-05-04,2,01,8317
2020-05-04,2,02,1220
2020-05-04,2,04,1036
2020-05-04,2,10,326
2020-05-04,2,15,1576
2020-05-04,2,22,268
2020-05-04,3,01,93
2020-05-04,3,10,96
2020-05-04,4,01,119
2020-05-04,4,02,30
2020-05-04,4,10,10
2020-05-04,4,15,32
2020-05-04,7,01,51
2020-05-04,7,02,72
2020-05-04,8,01,1501
2020-05-04,8,02,62
2020-05-04,8,04,300
2020-05-04,8,15,18
2020-05-05,1,01,1457
2020-05-05,1,02,10
2020-05-05,1,05,18
2020-05-05,1,10,30
2020-05-05,2,01,8787
2020-05-05,2,02,88
2020-05-05,2,05,46
2020-05-05,2,07,170
2020-05-05,2,08,1649
2020-05-05,2,10,86
2020-05-05,2,13,71
2020-05-05,3,01,220
2020-05-05,4,01,317
2020-05-05,4,08,24
2020-05-05,5,01,24
2020-05-05,6,01,2
2020-05-05,7,01,224
2020-05-05,7,07,4
2020-05-05,8,01,2802
2020-05-05,8,07,18
2020-05-05,8,08,98
2020-05-05,9,01,73
2020-05-06,1,01,99
2020-05-06,1,13,24
2020-05-06,2,01,8612
2020-05-06,2,02,1537
2020-05-06,2,05,443
2020-05-06,2,13,434
2020-05-06,2,21,127
2020-05-06,3,01,52
2020-05-06,4,01,146
2020-05-06,4,02,4
2020-05-06,4,05,48
2020-05-06,7,01,180
2020-05-06,7,02,72
2020-05-06,7,13,39
2020-05-06,8,01,1284
2020-05-06,8,02,276
2020-05-06,8,05,34
2020-05-06,8,13,18
2020-05-06,9,01,39
2020-05-07,1,01,2023
2020-05-07,2,01,11930
2020-05-07,2,02,285
2020-05-07,2,07,18
2020-05-07,2,22,178
2020-05-07,3,01,2
2020-05-07,4,01,271
2020-05-07,4,02,12
2020-05-07,4,22,12
2020-05-07,7,01,581
2020-05-07,8,01,2255
2020-05-07,8,02,24
2020-05-07,8,07,2
2020-05-07,8,22,34
2020-05-07,9,01,1
2020-05-08,1,01,241
2020-05-08,1,12,25
2020-05-08,2,01,8216
2020-05-08,2,02,482
2020-05-08,2,05,524
2020-05-08,2,07,649
2020-05-08,2,12,415
2020-05-08,3,01,43
2020-05-08,3,07,1
2020-05-08,4,01,71
2020-05-08,5,01,36
2020-05-08,7,01,143
2020-05-08,7,07,24
2020-05-08,8,01,1218
2020-05-08,8,05,24
2020-05-08,8,07,70
2020-05-08,8,12,13
2020-05-08,9,01,14
2020-05-09,1,01,907
2020-05-09,1,02,12
2020-05-09,1,10,23
2020-05-09,2,01,13272
2020-05-09,2,02,308
2020-05-09,2,03,82
2020-05-09,2,07,4504
2020-05-09,2,09,172
2020-05-09,2,10,203
2020-05-09,3,01,37
2020-05-09,3,10,24
2020-05-09,4,01,134
2020-05-09,4,07,102
2020-05-09,4,09,6
2020-05-09,5,01,24
2020-05-09,7,01,56
2020-05-09,7,07,96
2020-05-09,8,01,1586
2020-05-09,8,02,6
2020-05-09,8,07,788
2020-05-09,8,09,40
2020-05-09,8,10,2
2020-05-09,9,01,5
2020-05-09,9,09,9
2020-05-10,1,01,1682
2020-05-10,1,02,116
2020-05-10,1,05,25
2020-05-10,1,08,102
2020-05-10,2,01,27999
2020-05-10,2,02,1016
2020-05-10,2,03,7135
2020-05-10,2,04,2
2020-05-10,2,05,2106
2020-05-10,2,08,1436
2020-05-10,2,18,1051
2020-05-10,3,01,70
2020-05-10,4,01,118
2020-05-10,4,02,12
2020-05-10,4,04,1
2020-05-10,4,08,12
2020-05-10,4,18,4
2020-05-10,5,01,48
2020-05-10,7,01,168
2020-05-10,7,02,9
2020-05-10,7,18,24
2020-05-10,8,01,2525
2020-05-10,8,02,70
2020-05-10,8,05,8
2020-05-10,8,08,100
2020-05-10,8,18,16
2020-05-10,9,01,31
2020-05-10,9,02,12
2020-05-12,1,01,510
2020-05-12,1,19,60
2020-05-12,2,01,31228
2020-05-12,2,02,831
2020-05-12,2,05,152
2020-05-12,2,06,91
2020-05-12,2,07,142
2020-05-12,2,11,127
2020-05-12,2,18,60
2020-05-12,2,19,100
2020-05-12,2,21,40
2020-05-12,3,01,208
2020-05-12,4,01,89
2020-05-12,5,01,83
2020-05-12,7,01,377
2020-05-12,8,01,2988
2020-05-12,8,02,44
2020-05-12,8,07,76
2020-05-12,8,19,12
2020-05-12,9,01,391
2020-05-13,1,01,489
2020-05-13,1,02,2
2020-05-13,2,01,8783
2020-05-13,2,02,446
2020-05-13,2,05,320
2020-05-13,2,15,693
2020-05-13,3,01,30
2020-05-13,4,01,196
2020-05-13,4,02,5
2020-05-13,4,15,50
2020-05-13,5,01,1
2020-05-13,6,01,602
2020-05-13,7,01,177
2020-05-13,8,01,1442
2020-05-13,8,02,49
2020-05-13,9,01,2
2020-05-15,1,01,90
2020-05-15,2,01,3306
2020-05-15,2,02,140
2020-05-15,2,07,112
2020-05-15,3,01,25
2020-05-15,4,01,86
2020-05-15,5,01,24
2020-05-15,7,01,225
2020-05-15,8,01,733
2020-05-15,8,07,26
2020-05-16,1,01,184
2020-05-16,1,07,6
2020-05-16,2,01,9925
2020-05-16,2,02,278
2020-05-16,2,07,1667
2020-05-16,3,01,4
2020-05-16,4,01,923
2020-05-16,4,07,116
2020-05-16,7,01,280
2020-05-16,7,07,196
2020-05-16,8,01,1262
2020-05-16,8,07,289
2020-05-17,1,01,142
2020-05-17,1,03,600
2020-05-17,1,05,60
2020-05-17,2,01,12904
2020-05-17,2,02,408
2020-05-17,2,03,6948
2020-05-17,2,05,462
2020-05-17,2,13,145
2020-05-17,3,01,68
2020-05-17,3,03,108
